1.234174312,20.35438144,,1.832798165,2.192010309,,1.234,20.35438144,,1.832,2.192010309,,3.229,-135.0347938,2.192010309,,137.2268041,,,,9.495,-1.844072165,0.173969072,,2.018041237
1.234174312,18.33634021,,1.832798165,0.173969072,,1.234,18.33634021,,1.832,0.173969072,,3.269,-133.0167526,2.192010309,,135.2087629,,,,9.535,-3.862113402,2.192010309,,6.054123711
1.234174312,16.31829897,,1.872706422,2.192010309,,1.234,16.31829897,,1.872,2.192010309,,3.309,-126.9626289,2.192010309,,129.1546392,,,,9.614,-3.862113402,2.192010309,,6.054123711
1.274082569,18.33634021,,1.912614679,2.192010309,,1.274,18.33634021,,1.912,2.192010309,,3.349,-122.9265464,2.192010309,,125.1185567,,,,9.654,-3.862113402,0.173969072,,4.036082474
1.274082569,16.31829897,,1.952522936,2.192010309,,1.274,16.31829897,,1.952,2.192010309,,3.389,-116.8724227,2.192010309,,119.064433,,,,9.694,-5.880154639,2.192010309,,8.072164948
1.274082569,14.30025773,,2.03233945,2.192010309,,1.274,14.30025773,,2.032,2.192010309,,3.429,-112.8363402,2.192010309,,115.0283505,,,,9.734,-5.880154639,0.173969072,,6.054123711
1.313990826,18.33634021,,2.03233945,0.173969072,,1.313,18.33634021,,2.032,0.173969072,,3.469,-110.818299,0.173969072,,110.992268,,,,9.774,-5.880154639,0.173969072,,6.054123711
1.313990826,16.31829897,,2.072247706,2.192010309,,1.313,16.31829897,,2.072,2.192010309,,3.508,-106.7822165,-1.844072165,,104.9381443,,,,9.814,-5.880154639,2.192010309,,8.072164948
1.313990826,14.30025773,,2.072247706,0.173969072,,1.313,14.30025773,,2.072,0.173969072,,3.548,-102.746134,2.192010309,,104.9381443,,,,9.854,-7.898195876,0.173969072,,8.072164948
1.353899083,16.31829897,,2.112155963,2.192010309,,1.353,16.31829897,,2.112,2.192010309,,3.588,-98.71005155,2.192010309,,100.9020619,,,,9.894,-7.898195876,0.173969072,,8.072164948
1.353899083,14.30025773,,2.15206422,2.192010309,,1.353,14.30025773,,2.152,2.192010309,,3.628,-96.69201031,0.173969072,,96.86597938,,,,9.934,-7.898195876,2.192010309,,10.09020619
1.393807339,14.30025773,,2.15206422,0.173969072,,1.393,14.30025773,,2.152,0.173969072,,3.668,-92.65592784,0.173969072,,92.82989691,,,,9.974,-9.916237113,2.192010309,,12.10824742
1.393807339,12.28221649,,2.191972477,0.173969072,,1.393,12.28221649,,2.191,0.173969072,,3.708,-88.61984536,0.173969072,,88.79381443,,,,10.013,-7.898195876,2.192010309,,10.09020619
1.433715596,14.30025773,,2.231880734,2.192010309,,1.433,14.30025773,,2.231,2.192010309,,3.748,-84.58376289,2.192010309,,86.7757732,,,,10.053,-9.916237113,2.192010309,,12.10824742
1.433715596,12.28221649,,2.231880734,0.173969072,,1.433,12.28221649,,2.231,0.173969072,,3.788,-82.56572165,2.192010309,,84.75773196,,,,10.093,-9.916237113,0.173969072,,10.09020619
